DocID,Paragraph
0964119,"Others will question whether I.Q. really is, as Herrnstein and Murray assert, the all-encompassing measure of mental aptitude. One leading skeptic is Robert Sternberg, a Yale psychologist, who has pioneered the study of what he calls practical intelligence. He cites experiments among housewives who are failures at pad-and-pencil math but competent comparison shoppers when they hit the supermarket aisle. ""That's not to say I.Q. counts zero,"" he says. ""It's to say that there are other kinds of intelligence that are equally or maybe more important."""
0964119,"THE BELL CURVE, by Richard J. Herrnstein and Charles Murray. (Free Press, $30.) Ways in which differences in intelligence affect American life."
0964119,"THE BELL CURVE, by Richard J. Herrnstein and Charles Murray. (Free Press, $30.) Ways in which differences in intelligence affect American life."
0964119,"It could hardly have been otherwise. The book's authors, Richard Herrnstein and Charles Murray, did not release their statistical findings -- the only important original contributions in the book -- for formal review by scholars before publication. Their runaround obstructed response by other social scientists, who needed time to appraise hundreds of pages of statistical analysis. Now, three years later, scholars have caught up, shattering the book's core claims."
0964119,"It could hardly have been otherwise. The book's authors, Richard Herrnstein and Charles Murray, did not release their statistical findings -- the only important original contributions in the book -- for formal review by scholars before publication. Their runaround obstructed response by other social scientists, who needed time to appraise hundreds of pages of statistical analysis. Now, three years later, scholars have caught up, shattering the book's core claims."
0964119,"Also compelling is evidence about the second notable error -- that the authors' measure of intelligence is by no means immutable, as their thesis requires. Prof. Derek Neal of the University of Chicago and Prof. William Johnson of the University of Virginia have shown that scores on the measurement used by Mr. Herrnstein and Mr. Murray, the Armed Forces Qualification Test, depend on how much schooling individuals have completed. Put simply, the more students study in school, the better they do on the test. So what the authors call immutable intelligence turns out to be what others call skills -- indeed, teachable skills."
0964119,"Messrs. Herrnstein and Murray use statistical tools to determine whether differences in intelligence or environment better explain, for example, which individuals  commit crimes, drop out of high school or wind up poor. The authors find that, in their all-white sample, low intelligence leads to social pathology. High intelligence leads to success. Family background plays a secondary role. That suggests that compensatory education and training are almost certain to fail."
0964119,"''The Bell Curve'' inflamed readers when it was published three years ago by arguing that economic and social success in America had become largely a matter of genes, not education, environment or other factors over which society might exert control. The chilling genes-are-destiny thesis, laced with racial overtones, was greeted with furious criticism. But much of the initial criticism was ill informed and driven by ideology."
0749612,"It could hardly have been otherwise. The book's authors, Richard Herrnstein and Charles Murray, did not release their statistical findings -- the only important original contributions in the book -- for formal review by scholars before publication. Their runaround obstructed response by other social scientists, who needed time to appraise hundreds of pages of statistical analysis. Now, three years later, scholars have caught up, shattering the book's core claims."
0720885,"THE BELL CURVE, by Richard J. Herrnstein and Charles Murray. (Free Press, $30.) Ways in which differences in intelligence affect American life."
0720885,"THE BELL CURVE, by Richard J. Herrnstein and Charles Murray. (Free Press, $30.) Ways in which differences in intelligence affect American life."
0720885,"The phenomenon of the unread best seller comes to mind because of the recent publication of ''Ravelstein,'' Saul Bellow's novel about the life and death of his friend Allan Bloom. In life, Bloom was a humanities professor well known only in the academy who gained international fame in 1987 after the surprising success of his dense treatise ''The Closing of the American Mind.'' To this day, many consider it one of the prime examples of an emperor's new book."
0734262,"Though he was an acclaimed psychologist who held B. F. Skinner's former chair at Harvard, Herrnstein's notoriety stems from his nonacademic work. In 1971, he published an article in The Atlantic Monthly about the heritability of intelligence, famously predicting a future in which the ""the tendency to be unemployed may run in the genes of a family about as certainly as bad teeth do now."" Though Herrnstein dealt only peripherally with race, militant students branded him a racist, interrupted his lectures and, he said, threatened him with physical violence."
0907950,"Mr. Crouch loves the stew of American democracy, the ferment of nationalities; what he calls the ""gumbo"" of our culture and ""our miscegenated identity as Americans."" This allows him to answer the question raised by Charles Murray in ""The Bell Curve"" of whether ""the majority of Negroes,"" in Mr. Crouch's words, ""are doomed by their genes to be less intelligent than white people."" Mr. Crouch simply asserts that ""no matter your definition of Afro-American culture, there is, quite frankly, no Afro-American race."""
0726624,"""Whether this is good depends on what one thinks of abortion,"" Charles Murray said last summer. Mr. Murray is co-author of ""The Bell Curve"" (The Free Press, 1994), which theorizes that society is stratified by I.Q., which is based in part on genetic endowment."
0726624,"Profile of and interview with controversial social scientist Charles Murray whose latest book, Human Accomplishment: The Pursuit of Excellence in the Arts and Sciences, 800 BC to 1950, is expected to stir more ire; Murray uses relatively obscure statistical method known as historiometry to back his assertion of Western civilization's scientific and artistic superiority; photo; graphs (M)"
0722989,"Charles Murray and Richard Herrnstein produce evidence in their book ""The Bell Curve"" showing that the 15-point gap between white and black I.Q. scores remains even after controlling for all sorts of social factors. But there is one factor they do not discuss."
0720884,"Jim Holt's article on ""The Bell Curve"" (Op-Ed, Oct. 19) made a number of important biological points about race and intelligence. His perspective becomes even richer if we consider the context of our evolutionary history."
0911811,"Malcolm W. Browne's excellent review of three new books on race and intelligence shows a healthy respect for empirical reality. It is a fact of nature that people are not created equal in the eyes of I.Q. tests. Concomitantly, and most fortunately, it is a fact of human nature that we can make all people equal in the eyes of the law. Ben Franklin, Thomas Jefferson and Sam Adams were not confused on that point, and this is no time to encourage obfuscation. JOHN HARTUNG  Atlantic Beach, L.I."
0725192,"Malcolm W. Browne cites Richard J. Herrnstein and Charles Murray's argument that they can prove that intelligence tests are not systematically biased against blacks because ""if the S.A.T. is biased against blacks, it will underpredict their college performance."" Since their examination of ""hundreds of studies"" reveals that such tests do correctly predict performance, they conclude that these tests are therefore not biased."
0725192,"Malcolm W. Browne cites Richard J. Herrnstein and Charles Murray's argument that they can prove that intelligence tests are not systematically biased against blacks because ""if the S.A.T. is biased against blacks, it will underpredict their college performance."" Since their examination of ""hundreds of studies"" reveals that such tests do correctly predict performance, they conclude that these tests are therefore not biased."
0725192,"Which leads to ""The Bell Curve,"" the book that is the subject of current middle-brow hoopla. Its authors, Charles Murray and the late Richard Hernnstein, have tried to link chances of success to what they claim to be genetically ordained and ethnically determined I.Q.'s."
1013441,"Outrageousness, after all, has been good to Charles Murray. He was an unemployed Ph.D. stuck in a midlife crisis a decade ago when he produced ""Losing Ground,"" the book that eroded the assumptions guiding American social policy. With 236 pages of charts and tables, it lent an aura of scientific support to an old suspicion -- that welfare and other social programs cause more problems than they solve. Taking the thought a step further, Murray spoke the unspeakable: why not just abolish them all?"
0720886,"""The Bell Curve"" and other books on the relationship of heredity and intelligence have made some constructive suggestions -- the importance of more research on social maladjustment, and the need for more creative imagination than we now observe in planning social welfare and in education."
0720886,"At least until the new book arrives. In Richard Herrnstein, Murray found his equal in two vital categories -- intelligence and shock value. Superficially, their backgrounds could not be more dissimilar. Herrnstein's parents were left-wing, Jewish immigrants from Hungary who raised him in a working-class neighborhood of the Bronx."
0976871,"But the counterrevolution has arrived fast. Last Saturday at my local Barnes  & Noble, Newt Gingrich's formerly best-selling ""To Renew America"" was stacked on the 50-percent-off table next to ""Kato Kaelin: The Whole Truth."" Dinesh D'Souza's ""The End of Racism,"" tirelessly promoted as a controversial ideological companion piece to ""The Bell Curve,"" never made the Times list. Neither have Mr. Gingrich's novel ""1945,"" Mr. D'Amato's ""Power, Pasta and Politics,"" Pat Robertson's ""The End of the Age"" or Ben Wattenberg's ""Values Matter Most."""
0976871,"But in the last few years, conservative intellectuals have developed an inflexible, hard-edged dogma when it comes to race. There was a time, from the mid-1970's through the late 1980's, when some of the most nuanced and serious thinking about race came from the right -- whether it was James Q. Wilson's work on adolescent criminal behavior, Nathan Glazer's criticism of racial quotas or Charles Murray's analysis of the welfare state. They were concerned about the plight of black Americans. And their writing had a subtlety of thought and a generosity of spirit."
0725183,"The repudiation of racial groupings simply ignores well-established, interlocking forms of physiological, anatomical and genetic evidence for these groupings. The demand for an evolutionary rationale overlooks the fact that J. Philippe Rushton offers a strong causal, evolutionary hypothesis. Whether ultimately right or wrong, his hypothesis is a starting point for further research. Richard J. Herrnstein and Charles Murray offer very little in the way of a causal theory; they're just organizing empirical information. But to repudiate all empirical information unless it already fits within a fully established causal theory -- as Mr. Pflaum demands -- is wholly arbitrary. Such ad hoc methodological restrictions are merely strategies of obfuscation and intellectual obstruction disguising themselves as scientific rigor. This kind of thing is, of course, nothing new. What is new, and worthy of some quiet celebration, is that objective scientific studies like those reviewed in the Book Review could get a fair, thoughtful and reasonable hearing in a major public forum. JOSEPH CARROLL  St. Louis"
0725183,"The reason for the unease is no mystery: theories of genetic differences have a long and ugly history, especially when it comes to race. Herrnstein and Murray acknowledge as much, and worry that their book, ""wrongly construed, might do harm."" They hedge their bet slightly, saying the evidence ""suggests, without quite proving, genetic roots"" for part of the black-white difference. They even call the debate over genes a distraction from more important issues. But once again Murray may be saying with scientific references and assurances of his own good will what others murmur darkly in barrooms and taxis. And his disclaimers are unlikely to mute critics."
0725183,"Like Dr. Howard Gardner, the author of ''Frames of Mind: The Theory of Multiple Intelligences,'' Dr. Sternberg believes that society must broaden its lens, integrating a wider array of abilities into its conception of aptitude and achievement."
0725183,"Viewers may think twice before again using the terms ""highbrow"" and ""lowbrow"" culture. These terms originated with studies and drawings, included in the show, purporting to show that whites had higher foreheads to accommodate a larger cerebral cortex, while blacks had lower brows and a smaller cortex. Anthropologists later showed that the angle of the forehead varies within all groups, and that brain size is linked to body size, not to race or intelligence. After World War I, debate on intelligence shifted from spurious analysis of physical traits to the new science of I.Q., where it remains, flaring anew this year with the publication of ""The Bell Curve,"" by Richard J. Herrnstein and Charles Murray."
0725184,"A few days after you published Malcolm W. Browne's quite favorable review of three new books that attribute intelligence primarily to genetic factors, I came across a discussion of intelligence testing in William Broad and Nicholas Wade's 1982 book, ""Betrayers of the Truth."" Mr. Broad and Mr. Wade list ""three cardinal principles"" for the use of intelligence tests, as laid down by the tests' inventor, Alfred Binet: ""Binet's Rule 1 was: The scores do not define anything innate or permanent. Rule 2: The scale is a rough guide for identifying and helping learning-disabled children; it is not a way of measuring normal children. Rule 3: Low scores don't mean a child is innately incapable."""
0725184,"A few days after you published Malcolm W. Browne's quite favorable review of three new books that attribute intelligence primarily to genetic factors, I came across a discussion of intelligence testing in William Broad and Nicholas Wade's 1982 book, ""Betrayers of the Truth."" Mr. Broad and Mr. Wade list ""three cardinal principles"" for the use of intelligence tests, as laid down by the tests' inventor, Alfred Binet: ""Binet's Rule 1 was: The scores do not define anything innate or permanent. Rule 2: The scale is a rough guide for identifying and helping learning-disabled children; it is not a way of measuring normal children. Rule 3: Low scores don't mean a child is innately incapable."""
0725184,"In ""The Bell Curve: Intelligence and Class Structure in American Life,"" Richard J. Herrnstein and Charles Murray write, ""Mounting evidence indicates that demographic trends are exerting downward pressures on the distribution of cognitive ability in the United States and that the pressures are strong enough to have social consequences."" It makes little difference whether people at the low end of the intelligence scale pass on their deficit genetically or environmentally, they say: ""If women with low scores are reproducing more rapidly than women with high scores, the distribution of scores will, other things equal, decline, no matter whether the women with the low scores came by them through nature or nurture."""
0828269,"Messrs. Herrnstein and Murray use statistical tools to determine whether differences in intelligence or environment better explain, for example, which individuals  commit crimes, drop out of high school or wind up poor. The authors find that, in their all-white sample, low intelligence leads to social pathology. High intelligence leads to success. Family background plays a secondary role. That suggests that compensatory education and training are almost certain to fail."
0828454,"Because of his views, Dr. Herrnstein was often harassed in the early 1970's and his classes at Harvard were disrupted by student protesters. When Dr. Herrnstein took part in a debate on I.Q. and heredity sponsored by the magazine Social Policy at the Carnegie Center in Manhattan in 1973, the two hours of questions from his audience were largely hostile."
0725196,"Malcolm W. Browne's excellent review of three new books on race and intelligence shows a healthy respect for empirical reality. It is a fact of nature that people are not created equal in the eyes of I.Q. tests. Concomitantly, and most fortunately, it is a fact of human nature that we can make all people equal in the eyes of the law. Ben Franklin, Thomas Jefferson and Sam Adams were not confused on that point, and this is no time to encourage obfuscation. JOHN HARTUNG  Atlantic Beach, L.I."
0725196,"Malcolm W. Browne's excellent review of three new books on race and intelligence shows a healthy respect for empirical reality. It is a fact of nature that people are not created equal in the eyes of I.Q. tests. Concomitantly, and most fortunately, it is a fact of human nature that we can make all people equal in the eyes of the law. Ben Franklin, Thomas Jefferson and Sam Adams were not confused on that point, and this is no time to encourage obfuscation. JOHN HARTUNG  Atlantic Beach, L.I."
0725196,"The more elegantly written ""Bell Curve"" has the same drift. Shockley bequeathed its authors their self-congratulatory tone as well: He boasted about raising ""questions that are usually swept under the rug"" as they do about breaking taboos. Mr. Murray and Mr. Herrnstein also emulate Shockley by asserting expertise in academic disciplines (like genetics) outside their own and by protesting too much against those who might accuse them of making a fetish of race."
0725190,"The academic fields of inquiry vary very widely, indeed, as to internal agreements on assumptions, methods and interpretations. Disputes within, let us say, astrophysics and microbiology are hardly as pronounced as those within, for instance, economics and psychology. In these last, cultural and social preferences do shape intellectual work to a very large degree. Perhaps, then, it was Malcolm W. Browne's immersion in the more rigorous natural sciences that led him to characterize the authors under review as ""recognized by colleagues as serious scholars."" Leaving Seymour W. Itzkoff out of it, it is impossible to discern in the American academy any general acceptance for the view that Richard J. Herrnstein, Charles Murray and J. Philippe Rushton merit the designation ""serious."" Large numbers of us consider their writings to be prima facie evidence for ideological blindness and, indeed, fanaticism and hatred. That is a kind of seriousness -- but not the sort, clearly, Mr. Browne was thinking of. NORMAN BIRNBAUM  Washington"
0725190,"The academic fields of inquiry vary very widely, indeed, as to internal agreements on assumptions, methods and interpretations. Disputes within, let us say, astrophysics and microbiology are hardly as pronounced as those within, for instance, economics and psychology. In these last, cultural and social preferences do shape intellectual work to a very large degree. Perhaps, then, it was Malcolm W. Browne's immersion in the more rigorous natural sciences that led him to characterize the authors under review as ""recognized by colleagues as serious scholars."" Leaving Seymour W. Itzkoff out of it, it is impossible to discern in the American academy any general acceptance for the view that Richard J. Herrnstein, Charles Murray and J. Philippe Rushton merit the designation ""serious."" Large numbers of us consider their writings to be prima facie evidence for ideological blindness and, indeed, fanaticism and hatred. That is a kind of seriousness -- but not the sort, clearly, Mr. Browne was thinking of. NORMAN BIRNBAUM  Washington"
0725190,"Some will consider Malcolm W. Browne's review of Richard J. Herrnstein and Charles Murray's ""Bell Curve,"" J. Philippe Rushton's ""Race, Evolution, and Behavior"" and Seymour W. Itzkoff's ""Decline of Intelligence in America"" politically faulty, and I am sure you will receive many letters criticizing the politics of both the reviewer and the authors. My criticism comes from a different point of view. I see little in this review to suggest that either Mr. Browne or the authors understand some basic principles of evolution."
0725181,OUTSMARTING IQ  The Emerging Science of Learnable Intelligence. By David Perkins. 390 pp. New York: The Free Press. $23.
0725181,"Mrs. Maxwell comes to mind whenever I think (angrily and scornfully) about Charles Murray and his book ""The Bell Curve,"" a scabrous piece of racial pornography masquerading as serious scholarship."
0815352,"Basic Books, $16. As welfare reform moves to the front burner, the author -- who won some fame, or infamy, as co-author of ""The Bell Curve"" -- has added a new introduction to the 10th-anniversary edition of this book. It holds that many of the Great Society programs actually made the poor worse off."
0725197,"All this time when the country is cozy in bed with ""The Bell Curve"" by Charles Murray and Richard J. Herrnstein. For many, justification that blacks have lower intelligence quotients perpetuates the scapegoating. But as the black Harvard professor Cornel West asserts in his book ""Race Matters"": ""We confine discussions about race to the 'problems' black people pose for whites, rather than consider what this way of viewing black people reveals about us as a nation."""
0725197,"In the Texaco case, black employees received raises that brought them to salary equality with their white counterparts. To Mr. Henderson this might sound fair, but would it sound fair to Richard Herrnstein and Charles Murray, who in their book, ''The Bell Curve,'' show that income equality already exists in corporate America if the determining factor is I.Q., not race?"
0725197,"The academic fields of inquiry vary very widely, indeed, as to internal agreements on assumptions, methods and interpretations. Disputes within, let us say, astrophysics and microbiology are hardly as pronounced as those within, for instance, economics and psychology. In these last, cultural and social preferences do shape intellectual work to a very large degree. Perhaps, then, it was Malcolm W. Browne's immersion in the more rigorous natural sciences that led him to characterize the authors under review as ""recognized by colleagues as serious scholars."" Leaving Seymour W. Itzkoff out of it, it is impossible to discern in the American academy any general acceptance for the view that Richard J. Herrnstein, Charles Murray and J. Philippe Rushton merit the designation ""serious."" Large numbers of us consider their writings to be prima facie evidence for ideological blindness and, indeed, fanaticism and hatred. That is a kind of seriousness -- but not the sort, clearly, Mr. Browne was thinking of. NORMAN BIRNBAUM  Washington"
0725197,"The academic fields of inquiry vary very widely, indeed, as to internal agreements on assumptions, methods and interpretations. Disputes within, let us say, astrophysics and microbiology are hardly as pronounced as those within, for instance, economics and psychology. In these last, cultural and social preferences do shape intellectual work to a very large degree. Perhaps, then, it was Malcolm W. Browne's immersion in the more rigorous natural sciences that led him to characterize the authors under review as ""recognized by colleagues as serious scholars."" Leaving Seymour W. Itzkoff out of it, it is impossible to discern in the American academy any general acceptance for the view that Richard J. Herrnstein, Charles Murray and J. Philippe Rushton merit the designation ""serious."" Large numbers of us consider their writings to be prima facie evidence for ideological blindness and, indeed, fanaticism and hatred. That is a kind of seriousness -- but not the sort, clearly, Mr. Browne was thinking of. NORMAN BIRNBAUM  Washington"
0727895,"The authors of ""The Bell Curve"" go much further, however, slipping a moral dimension into the argument. They say intelligence also predicts crime rates, welfare dependence, poor parenting and indifference to civic responsibility. And they cleverly trump their race-conscious critics by looking solely at the evidence of differences among whites."
0727895,"Malcolm W. Browne's excellent review of three new books on race and intelligence shows a healthy respect for empirical reality. It is a fact of nature that people are not created equal in the eyes of I.Q. tests. Concomitantly, and most fortunately, it is a fact of human nature that we can make all people equal in the eyes of the law. Ben Franklin, Thomas Jefferson and Sam Adams were not confused on that point, and this is no time to encourage obfuscation. JOHN HARTUNG  Atlantic Beach, L.I."
0725188,"Similarly, the Armed Forces Qualifying Test, on which Richard J. Herrnstein and Charles Murray rely heavily, has been shown to mismeasure the abilities of many young men. Because of an error in setting norms for the test, the United States military accepted a much higher percentage of low-scoring enlistees than it intended from 1976 to 1980. Yet the on-the-job performance of those new soldiers -- who would have been rejected if the test had been scored properly -- was essentially the same as those who really ""passed.""  PAMELA ZAPPARDINO  Cambridge, Mass."
0725188,"Some will consider Malcolm W. Browne's review of Richard J. Herrnstein and Charles Murray's ""Bell Curve,"" J. Philippe Rushton's ""Race, Evolution, and Behavior"" and Seymour W. Itzkoff's ""Decline of Intelligence in America"" politically faulty, and I am sure you will receive many letters criticizing the politics of both the reviewer and the authors. My criticism comes from a different point of view. I see little in this review to suggest that either Mr. Browne or the authors understand some basic principles of evolution."
0720887,"Some researchers who study intelligence say IQ scores around world have been increasing so fast that high proportion of people regarded as normal at turn of century would be considered way below average by today's tests; Dr Ulrich Neisser, professor at Cornell University and editor of The Rising Curve: Long-Term Gains in IQ and Related Measures, sees book as a rebuttal to The Bell Curve, 1994 book by Charles Murray and Richard J Herrnstein that linked IQ and income; worldwide pattern of rising scores in industrialized nations was discovered by James R Flynn, professor emeritus at University of Otago in New Zealand; he began looking into subject in 1980's in effort to rebut Dr Arthur Jensen, professor from University of California at Berkeley who argued that even if environments of blacks and whites were equalized, 15-point gap in IQ scores between races would only be partly eliminated; drawings (L)"
0720887,"After years of study, the best one can conclude is that teacher expectations, if they have any effect at all, are among the least important of the environmental variables that most scholars, including Charles Murray and Richard J. Herrnstein, authors of ""The Bell Curve,"" believe contribute to adult I.Q. BYRON M. ROTH  Professor of Psychology Dowling College Sayville, L.I., Dec. 26, 1994"
0725186,"The writers of these works are recognized by colleagues as serious scholars. Mr. Herrnstein, who died from lung cancer at the age of 64 this September, just before publication of ""The Bell Curve,"" was a professor of psychology at Harvard University; Mr. Murray, a fellow at the American Enterprise Institute whose views influenced the Reagan White House, is the author of ""Losing Ground: American Social Policy 1950-1980""; J. Philippe Rushton, the firebrand of the quartet, is a professor of psychology at the University of Western Ontario, and Mr. Itzkoff is a professor of education at Smith College."
0725189,"But in recent years there is a surprising lack of agreement among scientists over the popular notions of what constitutes a racial group. And even in their book, ""The Bell Curve,"" which suggests that differences in intelligence between races are a matter of inheritance, Richard J. Herrnstein and Charles Murray, duck the question. ""The rule we follow here is a simple one,"" they write, ""to classify people according to the way they classify themselves."""
0725193,"The very essence of the brain is this malleability, and that is what makes many biologists skeptical when social scientists or psychologists claim -- as Richard J. Herrnstein and Charles Murray do in their new book, ""The Bell Curve"" -- that they have found evidence that intelligence is essentially inherent. Does mental dexterity reside among the general features of the brain, recorded in the pages of the recipe book called the genetic code? Or can it be more likely found in that vast appendix of chance occurrences called life?"
0725185,"Mrs. Maxwell comes to mind whenever I think (angrily and scornfully) about Charles Murray and his book ""The Bell Curve,"" a scabrous piece of racial pornography masquerading as serious scholarship."
0725194,"After such a buildup, readers may be expecting some effective antidotes to the genetic pessimism of Richard Herrnstein and Charles Murray's ""Bell Curve."" If so, they will be disappointed. Mr. Perkins describes several educational programs that specifically teach problem solving, decision making, organization, creativity and other aspects of reflective intelligence. Unfortunately, his assessments of these, lacking significance tests, double blinds or other accepted evaluation measures, are inconclusive: ""No follow-up information is available""; ""improvements in classroom behavior resulted but not in academic performance or on standardized tests""; ""little information is available on whether . . . effects persist or are soon forgotten."" Maybe intelligence can be taught -- but can it be learned?"
0725187,"''It's conceivable that if you say anything is innate, people will say you are racist, but the climate has changed,'' he says. ''I don't actually believe that the I.Q. gap is genetic, so I didn't say anything nearly as inflammatory as Herrnstein and Murray,'' the authors of the 1994 book ''The Bell Curve,'' who argued that inborn differences in intelligence explain much of the economic inequality in American society."
0725191,"But isn't it also possible that a publisher is simply hawking a book?  The incendiary ""science"" in ""The Bell Curve"" is not new; its policy prescriptions are conservative boilerplate. Had the authors compared the I.Q. scores of men and women, that might have been a cry of ""Fire!"" in a societal tinderbox. As ""The Bell Curve"" stands, however, Mr. Murray and Mr. Herrnstein might be more accurately charged with rehashing the work of others (and sometimes their own) for financial and political profit."
0725195,"LOSING GROUND: American Social Policy, 1950-1980 By Charles Murray. Basic Books, $16. As welfare reform moves to the front burner, the author -- who won some fame, or infamy, as co-author of ""The Bell Curve"" -- has added a new introduction to the 10th-anniversary edition of this book."
0727896,"In fact, Dr. Sternberg, a professor of psychology at Yale, a prolific researcher, a widely known expert on intelligence testing and the progenitor of his own theory of ''successful'' intelligence, in some ways owes his entire career to an early failure: hobbled by test anxiety, he scored poorly on an I.Q. test when he was 6 years old, the beginning of a lifelong obsession with developing his own measures of mental abilities."
0727896,"Seymour W. Itzkoff, whose book ""The Decline of Intelligence in America: A Strategy for National Renewal"" is the gloomiest of the group, writes: ""Our problem is simple, but oh-so-difficult to discuss, let alone accept. We are a different people than we were 50 years ago. In truth, we are not the nation that we were. Relative to the rest of the developed and developing world, we probably no longer have the intellectual capital that can profit from the available educational resources."""
0726625,"I guess the upside for those of us on the lower end of Charles Murray's I.Q. ladder is that we don't have to take responsibility for -- oh, let's see: acid rain, radioactive waste, smog, ozone depletion, World Wars I and II, the atom bomb, germ warfare, water pollution, the Exxon Valdez, slavery, genocide, mercury in fish, the cold war, apartheid, the Vietnam War, Agent Orange, etc. etc. I guess the upside for those of us on the lower end of Charles Murray's I.Q. ladder is that we don't have to take responsibility for -- oh, let's see: acid rain, radioactive waste, smog, ozone depletion, World Wars I and II, the atom bomb, germ warfare, water pollution, the Exxon Valdez, slavery, genocide, mercury in fish, the cold war, apartheid, the Vietnam War, Agent Orange, etc. etc. Heaven only knows how long it would have taken us to accomplish those feats of intelligence. JESSE JUNIOR Brooklyn"
0726626,"I guess the upside for those of us on the lower end of Charles Murray's I.Q. ladder is that we don't have to take responsibility for -- oh, let's see: acid rain, radioactive waste, smog, ozone depletion, World Wars I and II, the atom bomb, germ warfare, water pollution, the Exxon Valdez, slavery, genocide, mercury in fish, the cold war, apartheid, the Vietnam War, Agent Orange, etc. etc. I guess the upside for those of us on the lower end of Charles Murray's I.Q. ladder is that we don't have to take responsibility for -- oh, let's see: acid rain, radioactive waste, smog, ozone depletion, World Wars I and II, the atom bomb, germ warfare, water pollution, the Exxon Valdez, slavery, genocide, mercury in fish, the cold war, apartheid, the Vietnam War, Agent Orange, etc. etc. Heaven only knows how long it would have taken us to accomplish those feats of intelligence. JESSE JUNIOR Brooklyn"
0726627,"I guess the upside for those of us on the lower end of Charles Murray's I.Q. ladder is that we don't have to take responsibility for -- oh, let's see: acid rain, radioactive waste, smog, ozone depletion, World Wars I and II, the atom bomb, germ warfare, water pollution, the Exxon Valdez, slavery, genocide, mercury in fish, the cold war, apartheid, the Vietnam War, Agent Orange, etc. etc. I guess the upside for those of us on the lower end of Charles Murray's I.Q. ladder is that we don't have to take responsibility for -- oh, let's see: acid rain, radioactive waste, smog, ozone depletion, World Wars I and II, the atom bomb, germ warfare, water pollution, the Exxon Valdez, slavery, genocide, mercury in fish, the cold war, apartheid, the Vietnam War, Agent Orange, etc. etc. Heaven only knows how long it would have taken us to accomplish those feats of intelligence. JESSE JUNIOR Brooklyn"
